Nome,Data,Potência Ativa
Navegantes,"18/01/2026, 22:00:00",56401.87548
Navegantes,"18/01/2026, 23:00:00",20874.40217
Navegantes,"19/01/2026, 0:00:00",11359.34971
Navegantes,"19/01/2026, 1:00:00",10822.35992
Navegantes,"19/01/2026, 2:00:00",10914.86741
Navegantes,"19/01/2026, 3:00:00",10642.91992
Navegantes,"19/01/2026, 4:00:00",10688.74359
Navegantes,"19/01/2026, 5:00:00",10603.16688
Navegantes,"19/01/2026, 6:00:00",10479.77238
Navegantes,"19/01/2026, 7:00:00",10848.73979
Navegantes,"19/01/2026, 8:00:00",18091.76978
Navegantes,"19/01/2026, 9:00:00",45593.6407
Navegantes,"19/01/2026, 10:00:00",51562.62204
Navegantes,"19/01/2026, 11:00:00",64517.50596
Navegantes,"19/01/2026, 12:00:00",62128.4762
Navegantes,"19/01/2026, 13:00:00",62889.5405
Navegantes,"19/01/2026, 14:00:00",64781.71062
Navegantes,"19/01/2026, 15:00:00",56942.5352
Navegantes,"19/01/2026, 16:00:00",43494.19576
Navegantes,"19/01/2026, 17:00:00",56260.4588
Navegantes,"19/01/2026, 18:00:00",61175.29328
Navegantes,"19/01/2026, 19:00:00",69572.65355
Navegantes,"19/01/2026, 20:00:00",70623.26025
Navegantes,"19/01/2026, 21:00:00",61590.29909
Navegantes,"19/01/2026, 22:00:00",58147.16628
Navegantes,"19/01/2026, 23:00:00",26413.01724
Navegantes,"20/01/2026, 0:00:00",11006.98432
Navegantes,"20/01/2026, 1:00:00",10045.57897
Navegantes,"20/01/2026, 2:00:00",10193.73004
Navegantes,"20/01/2026, 3:00:00",10120.1406
Navegantes,"20/01/2026, 4:00:00",9728.780058
Navegantes,"20/01/2026, 5:00:00",9467.828975
Navegantes,"20/01/2026, 6:00:00",9020.632369
Navegantes,"20/01/2026, 7:00:00",9398.493025
Navegantes,"20/01/2026, 8:00:00",19807.27825
Navegantes,"20/01/2026, 9:00:00",36067.12613
Navegantes,"20/01/2026, 10:00:00",59964.77375
Navegantes,"20/01/2026, 11:00:00",56862.45801
Navegantes,"20/01/2026, 12:00:00",54991.67664
Navegantes,"20/01/2026, 13:00:00",57858.09422
Navegantes,"20/01/2026, 14:00:00",56050.63147
Navegantes,"20/01/2026, 15:00:00",27617.24743
Navegantes,"20/01/2026, 16:00:00",43888.70058
Navegantes,"20/01/2026, 17:00:00",66896.1702
Navegantes,"20/01/2026, 18:00:00",64813.30434
Navegantes,"20/01/2026, 19:00:00",71314.66665
Navegantes,"20/01/2026, 20:00:00",75129.43984
Navegantes,"20/01/2026, 21:00:00",64638.11216
Navegantes,"20/01/2026, 22:00:00",58206.88104
Navegantes,"20/01/2026, 23:00:00",51507.56933
Navegantes,"21/01/2026, 0:00:00",16007.45671
Navegantes,"21/01/2026, 1:00:00",13582.9529
Navegantes,"21/01/2026, 2:00:00",12098.41738
Navegantes,"21/01/2026, 3:00:00",11519.32262
Navegantes,"21/01/2026, 4:00:00",11275.70714
Navegantes,"21/01/2026, 5:00:00",10718.77384
Navegantes,"21/01/2026, 6:00:00",11429.67268
Navegantes,"21/01/2026, 7:00:00",11529.31837
Navegantes,"21/01/2026, 8:00:00",21967.24691
Navegantes,"21/01/2026, 9:00:00",35978.54865
Navegantes,"21/01/2026, 10:00:00",46476.59516
Navegantes,"21/01/2026, 11:00:00",66151.47765
Navegantes,"21/01/2026, 12:00:00",62359.71077
Navegantes,"21/01/2026, 13:00:00",62950.4014
Navegantes,"21/01/2026, 14:00:00",64644.53431
Navegantes,"21/01/2026, 15:00:00",39613.56826
Navegantes,"21/01/2026, 16:00:00",44683.04884
Navegantes,"21/01/2026, 17:00:00",72118.78008
Navegantes,"21/01/2026, 18:00:00",68726.33845
Navegantes,"21/01/2026, 19:00:00",85683.57821
Navegantes,"21/01/2026, 20:00:00",72421.40818
Navegantes,"21/01/2026, 21:00:00",70136.63703
Navegantes,"21/01/2026, 22:00:00",68155.30281
Navegantes,"21/01/2026, 23:00:00",54536.70318
Navegantes,"22/01/2026, 0:00:00",21667.75778
Navegantes,"22/01/2026, 1:00:00",14179.69832
Navegantes,"22/01/2026, 2:00:00",12081.08048
Navegantes,"22/01/2026, 3:00:00",11888.11049
Navegantes,"22/01/2026, 4:00:00",11323.25039
Navegantes,"22/01/2026, 5:00:00",11150.32662
Navegantes,"22/01/2026, 6:00:00",9960.439172
Navegantes,"22/01/2026, 7:00:00",11461.4132
Navegantes,"22/01/2026, 8:00:00",19919.65297
Navegantes,"22/01/2026, 9:00:00",44338.13545
Navegantes,"22/01/2026, 10:00:00",53863.92562
Navegantes,"22/01/2026, 11:00:00",68970.73832
